time,voltage,current,power
5:04:19,3.11,0.4998,1.554
5:04:29,3.11,0.5001,1.555
5:04:39,3.11,0.4999,1.554
5:04:50,3.1,0.5002,1.55
5:05:00,3.1,0.5,1.55
5:05:10,3.1,0.4998,1.549
5:05:20,3.09,0.5,1.545
5:05:30,3.09,0.4998,1.544
5:05:40,3.08,0.5004,1.541
5:05:50,3.08,0.5002,1.54
5:06:00,3.08,0.5,1.54
5:06:11,3.07,0.4999,1.534
5:06:21,3.07,0.5,1.535
5:06:31,3.07,0.4991,1.532
5:06:41,3.06,0.5004,1.531
5:06:51,3.06,0.5,1.53
5:07:01,3.05,0.5,1.525
5:07:11,3.05,0.4996,1.523
5:07:21,3.04,0.4998,1.519
5:07:32,3.04,0.4997,1.519
5:07:42,3.04,0.5001,1.52
5:07:52,3.03,0.4999,1.514
5:08:02,3.03,0.5004,1.516
5:08:12,3.02,0.5002,1.51
5:08:22,3.02,0.4992,1.507
5:08:32,3.01,0.5001,1.505
5:08:42,3.01,0.5,1.505
5:08:53,3.0,0.4997,1.499
5:09:03,3.45,0.0,0.0
